study_id,site_id,core_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,cs137_activity,cs137_activity_se,cs137_unit,cs137_peak_present,total_pb210_activity,total_pb210_activity_se,pb210_unit,ra226_activity,ra226_activity_se,ra226_unit,excess_pb210_activity,age
Nolte_2020,HH,HH_ungrazed_landward,0,50,0.695837211,0.03564738713,4.884,0.3445,becquerelsPerKilogram,NA,17.51,3.711,becquerelsPerKilogram,14.370000000000001,0.90645,becquerelsPerKilogram,3.1400000000000006,NA
Nolte_2020,HH,HH_ungrazed_landward,4,6,0.625675563,0.05951716995,20.86,0.8571,becquerelsPerKilogram,NA,39.6,4.828,becquerelsPerKilogram,18.54,1.6665,becquerelsPerKilogram,21.060000000000002,NA
Nolte_2020,HH,HH_ungrazed_landward,6,8,0.672977665,0.042463994869999994,3.724,0.388,becquerelsPerKilogram,NA,12.63,3.333,becquerelsPerKilogram,16.515,1.5455,becquerelsPerKilogram,-3.885,NA
Nolte_2020,HH,HH_ungrazed_seaward,10,10,0.69965678,0.037503573129999995,2.161,0.4137,becquerelsPerKilogram,NA,24.95,4.569,becquerelsPerKilogram,20.725,1.1525,becquerelsPerKilogram,4.224999999999998,NA
Nolte_2020,HH,HH_ungrazed_seaward,12,12,0.723615599,0.03047760319,2.14,0.3805,becquerelsPerKilogram,NA,24.85,4.374,becquerelsPerKilogram,21.14,1.141,becquerelsPerKilogram,3.710000000000001,NA
Nolte_2020,HH,HH_ungrazed_seaward,14,14,0.723941895,0.02920272775,2.521,0.3718,becquerelsPerKilogram,NA,20.32,3.992,becquerelsPerKilogram,17.630000000000003,1.01775,becquerelsPerKilogram,2.6899999999999977,NA
Nolte_2020,HH,HH_ungrazed_seaward,16,16,0.680463594,0.042531227420000005,5.927,0.5122,becquerelsPerKilogram,NA,27.23,4.779,becquerelsPerKilogram,19.285,1.1155,becquerelsPerKilogram,7.945,NA
Nolte_2020,HH,HH_ungrazed_seaward,18,18,0.700413895,0.03588628243,11.63,0.6039,becquerelsPerKilogram,TRUE,22.67,0.4191,becquerelsPerKilogram,18.155,1.0385,becquerelsPerKilogram,4.515000000000001,24
Nolte_2020,HH,HH_ungrazed_seaward,2,2,0.619150482,0.07449405465,2.157,0.4236,becquerelsPerKilogram,NA,49.79,5.62,becquerelsPerKilogram,22.895000000000003,1.248,becquerelsPerKilogram,26.894999999999996,NA
Nolte_2020,HH,HH_ungrazed_seaward,20,20,0.724693737,0.027768255060000004,6.121,0.4823,becquerelsPerKilogram,NA,15.24,4.031,becquerelsPerKilogram,16.455000000000002,1.0060499999999999,becquerelsPerKilogram,-1.2150000000000016,NA
Nolte_2020,HH,HH_ungrazed_seaward,22,22,0.753563022,0.01820400692,3.729,0.3982,becquerelsPerKilogram,NA,14.71,3.745,becquerelsPerKilogram,13.635,0.87005,becquerelsPerKilogram,1.075000000000001,NA
Nolte_2020,HH,HH_ungrazed_seaward,24,24,0.754937628,0.018662844999999997,5.34,0.4749,becquerelsPerKilogram,NA,19.63,3.908,becquerelsPerKilogram,14.955,0.91785,becquerelsPerKilogram,4.674999999999999,NA
Nolte_2020,HH,HH_ungrazed_seaward,26,26,0.764470415,0.01324579401,4.06,0.4244,becquerelsPerKilogram,NA,13.92,4.059,becquerelsPerKilogram,17.130000000000003,1.01165,becquerelsPerKilogram,-3.2100000000000026,NA
Nolte_2020,HH,HH_ungrazed_seaward,28,28,0.965337075,0.02038082028,6.619,0.4769,becquerelsPerKilogram,NA,22.8,4.019,becquerelsPerKilogram,17.115000000000002,1.00265,becquerelsPerKilogram,5.684999999999999,NA
Nolte_2020,HH,HH_ungrazed_seaward,30,30,0.749432601,0.02004862472,4.096,0.4841,becquerelsPerKilogram,NA,16.97,3.982,becquerelsPerKilogram,15.489999999999998,0.94435,becquerelsPerKilogram,1.4800000000000004,NA
Nolte_2020,HH,HH_ungrazed_seaward,32,32,0.710288027,0.014450109840000001,8.709,0.6213,becquerelsPerKilogram,NA,28.26,5.031,becquerelsPerKilogram,18.39,1.153,becquerelsPerKilogram,9.870000000000001,NA
Nolte_2020,HH,HH_ungrazed_seaward,34,34,0.719100111,0.02878776378,6.377,0.5004,becquerelsPerKilogram,NA,23.4,4.49,becquerelsPerKilogram,18.965,1.103,becquerelsPerKilogram,4.434999999999999,NA
Nolte_2020,HH,HH_ungrazed_seaward,36,36,0.708217909,0.03280197963,6.442,0.5164,becquerelsPerKilogram,NA,26.8,4.62,becquerelsPerKilogram,18.785,1.1165,becquerelsPerKilogram,8.015,NA
Nolte_2020,HH,HH_ungrazed_seaward,38,38,0.662461311,0.048869424290000005,8.254,0.6054,becquerelsPerKilogram,NA,33.29,0.5052,becquerelsPerKilogram,19.53,1.138,becquerelsPerKilogram,13.759999999999998,NA
Nolte_2020,HH,HH_ungrazed_seaward,4,4,0.646353093,0.05514292145,1.56,0.3814,becquerelsPerKilogram,NA,34.05,4.921,becquerelsPerKilogram,21.380000000000003,1.1615,becquerelsPerKilogram,12.669999999999995,NA
Nolte_2020,HH,HH_ungrazed_seaward,40,40,0.671892003,0.04698608964,11.17,0.628,becquerelsPerKilogram,NA,28.8,4.979,becquerelsPerKilogram,20.205,1.1905000000000001,becquerelsPerKilogram,8.595000000000002,NA
Nolte_2020,HH,HH_ungrazed_seaward,42,42,0.643432662,0.053041796249999995,10.99,0.6564,becquerelsPerKilogram,NA,31.47,5.098,becquerelsPerKilogram,20.36,1.2005,becquerelsPerKilogram,11.11,NA
Nolte_2020,HH,HH_ungrazed_seaward,44,44,0.613643105,0.05737654637,14.69,0.7734,becquerelsPerKilogram,NA,36.92,5.541,becquerelsPerKilogram,22.425,1.2930000000000001,becquerelsPerKilogram,14.495000000000001,NA
Nolte_2020,HH,HH_ungrazed_seaward,46,46,0.5978727,0.060065331879999996,16.83,0.8177,becquerelsPerKilogram,TRUE,35.9,5.618,becquerelsPerKilogram,22.97,1.339,becquerelsPerKilogram,12.93,47
Nolte_2020,HH,HH_ungrazed_seaward,48,48,0.590279977,0.054650483550000004,13.79,0.7582,becquerelsPerKilogram,NA,29.55,5.398,becquerelsPerKilogram,21.41,1.267,becquerelsPerKilogram,8.14,NA
Nolte_2020,HH,HH_ungrazed_seaward,50,50,0.576935509,0.05827664296,5.977,0.3701,becquerelsPerKilogram,NA,36.09,5.851,becquerelsPerKilogram,23.32,1.3495,becquerelsPerKilogram,12.770000000000003,NA
Nolte_2020,HH,HH_ungrazed_seaward,6,6,0.649222744,0.04198107999,2.175,0.4083,becquerelsPerKilogram,NA,31.79,4.912,becquerelsPerKilogram,19.59,1.1400000000000001,becquerelsPerKilogram,12.2,NA
Nolte_2020,HH,HH_ungrazed_seaward,8,8,0.670238063,0.04687966557,1.96,0.3802,becquerelsPerKilogram,NA,25.67,4.622,becquerelsPerKilogram,18.465,1.0895000000000001,becquerelsPerKilogram,7.205000000000002,NA
Nolte_2020,NFB,NFB_grazed_landward,8,10,0.495661113,0.1443624694,11.38,1.091,becquerelsPerKilogram,NA,84.89,7.587,becquerelsPerKilogram,22.155,1.718,becquerelsPerKilogram,62.735,NA
Nolte_2020,NFB,NFB_grazed_landward,10,12,0.583619262,0.09639901215,12.69,1.128,becquerelsPerKilogram,NA,59.82,6.201,becquerelsPerKilogram,27.604999999999997,1.9815,becquerelsPerKilogram,32.215,NA
Nolte_2020,NFB,NFB_grazed_landward,12,14,0.593734809,0.09369623787,17.83,1.348,becquerelsPerKilogram,NA,74.48,7.17,becquerelsPerKilogram,28,2.0135,becquerelsPerKilogram,46.480000000000004,NA
Nolte_2020,NFB,NFB_grazed_landward,14,16,0.593207343,0.08579731083,29.59,1.776,becquerelsPerKilogram,NA,63.54,6.595,becquerelsPerKilogram,24.975,1.9145,becquerelsPerKilogram,38.565,NA
Nolte_2020,NFB,NFB_grazed_landward,16,18,0.557767357,0.107230619,57.88,2.251,becquerelsPerKilogram,TRUE,75.61,6.198,becquerelsPerKilogram,24.36,1.5245,becquerelsPerKilogram,51.25,24
Nolte_2020,NFB,NFB_grazed_landward,0,2,0.500119665,0.10982498530000001,4.013,0.52,becquerelsPerKilogram,NA,67.36,5.547,becquerelsPerKilogram,24.14,1.462,becquerelsPerKilogram,43.22,NA
Nolte_2020,NFB,NFB_grazed_landward,18,20,0.610294924,0.09123317553,17.88,1.318,becquerelsPerKilogram,NA,61.21,6.593,becquerelsPerKilogram,29.205,2.0315,becquerelsPerKilogram,32.005,NA
Nolte_2020,NFB,NFB_grazed_landward,20,22,0.632676106,0.07523573201,13.28,0.8776,becquerelsPerKilogram,NA,55.16,5.091,becquerelsPerKilogram,27.835,1.592,becquerelsPerKilogram,27.324999999999996,NA
Nolte_2020,NFB,NFB_grazed_landward,22,24,0.571247048,0.10102929270000001,18.62,1.474,becquerelsPerKilogram,NA,62.8,7.022,becquerelsPerKilogram,25.945,2.0685,becquerelsPerKilogram,36.855,NA
Nolte_2020,NFB,NFB_grazed_landward,24,26,0.657804542,0.06409462674000001,13.24,1.16,becquerelsPerKilogram,NA,45.65,5.376,becquerelsPerKilogram,26.595,1.8765,becquerelsPerKilogram,19.055,NA
Nolte_2020,NFB,NFB_grazed_landward,26,28,0.653200047,0.05867009982,16,1.194,becquerelsPerKilogram,NA,44.94,5.271,becquerelsPerKilogram,25.1,1.8325,becquerelsPerKilogram,19.839999999999996,NA
Nolte_2020,NFB,NFB_grazed_landward,28,30,0.601903852,0.08452889363,20.24,1.565,becquerelsPerKilogram,NA,45.28,6.244,becquerelsPerKilogram,25.285,2.054,becquerelsPerKilogram,19.995,NA
Nolte_2020,NFB,NFB_grazed_landward,30,32,0.585621305,0.09503881201,19.1,2.202,becquerelsPerKilogram,NA,46.46,9.075,becquerelsPerKilogram,26.825,3.0069999999999997,becquerelsPerKilogram,19.635,NA
Nolte_2020,NFB,NFB_grazed_landward,32,34,0.575116395,0.10203676760000001,22.67,1.766,becquerelsPerKilogram,NA,52.28,7.23,becquerelsPerKilogram,25.59,2.254,becquerelsPerKilogram,26.69,NA
Nolte_2020,NFB,NFB_grazed_landward,34,36,0.603415683,0.08658950770000001,35.96,2.809,becquerelsPerKilogram,TRUE,39.74,8.308,becquerelsPerKilogram,25.68,2.7435,becquerelsPerKilogram,14.060000000000002,47
Nolte_2020,NFB,NFB_grazed_landward,36,38,0.621033451,0.0716472852,12.79,1.476,becquerelsPerKilogram,NA,34.36,6.326,becquerelsPerKilogram,26.494999999999997,2.332,becquerelsPerKilogram,7.865000000000002,NA
Nolte_2020,NFB,NFB_grazed_landward,2,4,0.467816995,0.1444383689,6.436,0.6993,becquerelsPerKilogram,NA,89.6,6.979,becquerelsPerKilogram,25.205,1.581,becquerelsPerKilogram,64.395,NA
Nolte_2020,NFB,NFB_grazed_landward,38,40,0.560325177,0.09917397168000001,18.43,2.13,becquerelsPerKilogram,NA,42.15,8.17,becquerelsPerKilogram,27.23,2.7195,becquerelsPerKilogram,14.919999999999998,NA
Nolte_2020,NFB,NFB_grazed_landward,40,42,0.614560037,0.07159201277,12.17,1.249,becquerelsPerKilogram,NA,29.35,5.447,becquerelsPerKilogram,24.23,2.0205,becquerelsPerKilogram,5.120000000000001,NA
Nolte_2020,NFB,NFB_grazed_landward,42,44,0.597490609,0.08100176413,4.706,0.4911,becquerelsPerKilogram,NA,34.73,3.518,becquerelsPerKilogram,25.555,1.38,becquerelsPerKilogram,9.174999999999997,NA
Nolte_2020,NFB,NFB_grazed_landward,44,46,0.56493655,0.09963080883,2.686,0.4892,becquerelsPerKilogram,NA,35.92,4.548,becquerelsPerKilogram,25.35,1.3495,becquerelsPerKilogram,10.57,NA
Nolte_2020,NFB,NFB_grazed_landward,46,48,0.592082314,0.08511657881,0.8156,0.3863,becquerelsPerKilogram,NA,30.58,3.86,becquerelsPerKilogram,24.700000000000003,1.4895,becquerelsPerKilogram,5.8799999999999955,NA
Nolte_2020,NFB,NFB_grazed_landward,48,50,0.705572247,0.0368998942,0.5114,NA,becquerelsPerKilogram,NA,19.03,2.474,becquerelsPerKilogram,18.284999999999997,1.0074,becquerelsPerKilogram,0.7450000000000045,NA
Nolte_2020,NFB,NFB_grazed_landward,50,52,0.609589516,0.07852841014,1.087,NA,becquerelsPerKilogram,NA,30.36,4.75,becquerelsPerKilogram,24.625,1.804,becquerelsPerKilogram,5.734999999999999,NA
Nolte_2020,NFB,NFB_grazed_landward,52,54,0.649958339,0.05649800856,1.018,NA,becquerelsPerKilogram,NA,27.78,4.657,becquerelsPerKilogram,25.85,1.8445,becquerelsPerKilogram,1.9299999999999997,NA
Nolte_2020,NFB,NFB_grazed_landward,54,56,0.619576313,0.07182001254,0.9822,NA,becquerelsPerKilogram,NA,28.25,4.624,becquerelsPerKilogram,24.09,1.7025000000000001,becquerelsPerKilogram,4.16,NA
Nolte_2020,NFB,NFB_grazed_landward,4,6,0.421306999,0.18039208980000002,9.888,0.8884,becquerelsPerKilogram,NA,115.6,8.74,becquerelsPerKilogram,23.185000000000002,1.6485,becquerelsPerKilogram,92.41499999999999,NA
Nolte_2020,NFB,NFB_grazed_landward,6,8,0.471488099,0.1519097513,8.594,0.9501,becquerelsPerKilogram,NA,90.75,7.873,becquerelsPerKilogram,23.28,1.7805,becquerelsPerKilogram,67.47,NA
Nolte_2020,NFB,NFB_grazed_seaward,8,10,0.572383467,0.08245941924,3.138,0.4633,becquerelsPerKilogram,NA,52.22,5.456,becquerelsPerKilogram,26.450000000000003,1.302,becquerelsPerKilogram,25.769999999999996,NA
Nolte_2020,NFB,NFB_grazed_seaward,10,12,0.547025936,0.1027409404,5.3,0.85,becquerelsPerKilogram,NA,64.6,5.68,becquerelsPerKilogram,24.82,2.037,becquerelsPerKilogram,39.779999999999994,NA
Nolte_2020,NFB,NFB_grazed_seaward,12,14,0.525089608,0.1132426503,5.91,0.549,becquerelsPerKilogram,NA,75.7,3.6,becquerelsPerKilogram,24.84,1.4805000000000001,becquerelsPerKilogram,50.86,NA
Nolte_2020,NFB,NFB_grazed_seaward,14,16,0.51922139,0.1177414063,7.22,0.567,becquerelsPerKilogram,NA,70.8,3.42,becquerelsPerKilogram,24.189999999999998,1.4260000000000002,becquerelsPerKilogram,46.61,NA
Nolte_2020,NFB,NFB_grazed_seaward,16,18,0.555986175,0.07940081106,6.99,0.593,becquerelsPerKilogram,NA,71.3,3.53,becquerelsPerKilogram,24.42,1.48,becquerelsPerKilogram,46.879999999999995,NA
Nolte_2020,NFB,NFB_grazed_seaward,0,2,0.322484788,0.15525191559999998,6.523,0.7207,becquerelsPerKilogram,NA,85.63,8.153,becquerelsPerKilogram,22.415,1.4465,becquerelsPerKilogram,63.214999999999996,NA
Nolte_2020,NFB,NFB_grazed_seaward,18,20,0.503443106,0.09708958221,9.75,0.656,becquerelsPerKilogram,NA,86,3.81,becquerelsPerKilogram,24.63,1.481,becquerelsPerKilogram,61.370000000000005,NA
Nolte_2020,NFB,NFB_grazed_seaward,20,22,0.559801896,0.07973627278999999,6.19,0.516,becquerelsPerKilogram,NA,60.5,3.14,becquerelsPerKilogram,24.605,1.404,becquerelsPerKilogram,35.894999999999996,NA
Nolte_2020,NFB,NFB_grazed_seaward,22,24,0.615204173,0.06509579075000001,3.5,0.412,becquerelsPerKilogram,NA,43.2,2.66,becquerelsPerKilogram,23.96,1.3505,becquerelsPerKilogram,19.240000000000002,NA
Nolte_2020,NFB,NFB_grazed_seaward,24,26,0.626130086,0.05045530871000001,3.8,0.431,becquerelsPerKilogram,NA,40.8,2.69,becquerelsPerKilogram,22.415,1.3045,becquerelsPerKilogram,18.384999999999998,NA
Nolte_2020,NFB,NFB_grazed_seaward,26,28,0.544154607,0.09059915612,8.88,0.596,becquerelsPerKilogram,NA,64.6,3.21,becquerelsPerKilogram,23.39,1.365,becquerelsPerKilogram,41.209999999999994,NA
Nolte_2020,NFB,NFB_grazed_seaward,28,30,0.514316728,0.108341793,14,1.05,becquerelsPerKilogram,NA,76.1,5.1,becquerelsPerKilogram,23.605,1.799,becquerelsPerKilogram,52.49499999999999,NA
Nolte_2020,NFB,NFB_grazed_seaward,30,32,0.555964504,0.08981132074999999,10.5,0.92,becquerelsPerKilogram,NA,62.8,4.55,becquerelsPerKilogram,24.245,1.7965,becquerelsPerKilogram,38.55499999999999,NA
Nolte_2020,NFB,NFB_grazed_seaward,32,34,0.642102067,0.03879346181,7.48,0.581,becquerelsPerKilogram,NA,43.5,2.92,becquerelsPerKilogram,23.96,1.3965,becquerelsPerKilogram,19.54,NA
Nolte_2020,NFB,NFB_grazed_seaward,34,36,0.651429167,0.04621173141,9.08,0.596,becquerelsPerKilogram,NA,42.7,2.96,becquerelsPerKilogram,29.085,1.5775000000000001,becquerelsPerKilogram,13.615000000000002,NA
Nolte_2020,NFB,NFB_grazed_seaward,36,38,0.624498815,0.06465274338999999,14.6,0.962,becquerelsPerKilogram,NA,53.3,4.11,becquerelsPerKilogram,27.725,1.8290000000000002,becquerelsPerKilogram,25.574999999999996,NA
Nolte_2020,NFB,NFB_grazed_seaward,2,4,0.381299108,0.1335763948,6.384,0.6515,becquerelsPerKilogram,NA,79.56,7.336,becquerelsPerKilogram,21.83,1.2885,becquerelsPerKilogram,57.730000000000004,NA
Nolte_2020,NFB,NFB_grazed_seaward,38,40,0.61219903,0.0763489951,18.2,1.12,becquerelsPerKilogram,NA,49.7,4.38,becquerelsPerKilogram,27.745,1.9035,becquerelsPerKilogram,21.955000000000002,NA
Nolte_2020,NFB,NFB_grazed_seaward,40,42,0.519219041,0.1182573618,25.38,1.019,becquerelsPerKilogram,NA,53.89,5.907,becquerelsPerKilogram,26.095,1.358,becquerelsPerKilogram,27.795,NA
Nolte_2020,NFB,NFB_grazed_seaward,42,44,0.547616865,0.1027033329,30.01,1.463,becquerelsPerKilogram,NA,52.91,7.784,becquerelsPerKilogram,22.53,3.071,becquerelsPerKilogram,30.379999999999995,NA
Nolte_2020,NFB,NFB_grazed_seaward,44,46,0.513701119,0.11539948000000001,42.7,1.813,becquerelsPerKilogram,TRUE,51.34,7.956,becquerelsPerKilogram,25.335,1.745,becquerelsPerKilogram,26.005000000000003,24
Nolte_2020,NFB,NFB_grazed_seaward,46,48,0.503889441,0.11555326279999999,41.44,1.836,becquerelsPerKilogram,NA,58.59,8.285,becquerelsPerKilogram,24.4,1.7725,becquerelsPerKilogram,34.190000000000005,NA
Nolte_2020,NFB,NFB_grazed_seaward,48,50,0.526648193,0.09019255543,38.65,1.767,becquerelsPerKilogram,NA,61.69,8.896,becquerelsPerKilogram,25.185000000000002,1.8319999999999999,becquerelsPerKilogram,36.504999999999995,NA
Nolte_2020,NFB,NFB_grazed_seaward,50,52,0.537878468,0.09121105427,31.89,1.285,becquerelsPerKilogram,NA,51.68,6.662,becquerelsPerKilogram,24.6,1.47,becquerelsPerKilogram,27.08,NA
Nolte_2020,NFB,NFB_grazed_seaward,52,54,0.547582944,0.09335614861,24.9,1.097,becquerelsPerKilogram,NA,52.61,6.294,becquerelsPerKilogram,25.814999999999998,1.4665,becquerelsPerKilogram,26.795,NA
Nolte_2020,NFB,NFB_grazed_seaward,54,55,0.541186464,0.0987636004,18.32,0.8887,becquerelsPerKilogram,NA,49.09,6.061,becquerelsPerKilogram,23.655,1.3555,becquerelsPerKilogram,25.435000000000002,NA
Nolte_2020,NFB,NFB_grazed_seaward,4,6,0.494003727,0.10635213909999999,4.813,0.4913,becquerelsPerKilogram,NA,64.82,6.034,becquerelsPerKilogram,22.439999999999998,1.1995,becquerelsPerKilogram,42.379999999999995,NA
Nolte_2020,NFB,NFB_grazed_seaward,6,8,0.576696511,0.07599502091,3.013,0.5472,becquerelsPerKilogram,NA,42.57,5.841,becquerelsPerKilogram,23.935,1.3664999999999998,becquerelsPerKilogram,18.635,NA
Nolte_2020,NFB,NFB_ungrazed_landward,8,10,0.505134695,0.1195892522,8.955,0.7656,becquerelsPerKilogram,NA,98.58,7.656,becquerelsPerKilogram,23.085,1.4795,becquerelsPerKilogram,75.495,NA
Nolte_2020,NFB,NFB_ungrazed_landward,10,12,0.47427803,0.1267760473,11.58,1.1,becquerelsPerKilogram,NA,115.6,9.748,becquerelsPerKilogram,22.015,1.845,becquerelsPerKilogram,93.585,NA
Nolte_2020,NFB,NFB_ungrazed_landward,12,14,0.48459629,0.1065754634,9.418,0.7866,becquerelsPerKilogram,NA,98.03,7.405,becquerelsPerKilogram,23.884999999999998,1.518,becquerelsPerKilogram,74.14500000000001,NA
Nolte_2020,NFB,NFB_ungrazed_landward,14,16,0.569593365,0.06434365474999999,6.755,0.6705,becquerelsPerKilogram,NA,72.56,5.964,becquerelsPerKilogram,24.275,1.478,becquerelsPerKilogram,48.285000000000004,NA
Nolte_2020,NFB,NFB_ungrazed_landward,16,18,0.477472949,0.1070469966,10.11,0.8121,becquerelsPerKilogram,NA,97.47,7.414,becquerelsPerKilogram,22.049999999999997,1.4665,becquerelsPerKilogram,75.42,NA
Nolte_2020,NFB,NFB_ungrazed_landward,0,2,0.451247449,0.1370328811,6.362,0.6361,becquerelsPerKilogram,NA,101.3,7.384,becquerelsPerKilogram,24.759999999999998,1.4965000000000002,becquerelsPerKilogram,76.53999999999999,NA
Nolte_2020,NFB,NFB_ungrazed_landward,18,20,0.537215444,0.08465897793,6.773,0.6258,becquerelsPerKilogram,NA,73.85,5.983,becquerelsPerKilogram,24.23,1.4595,becquerelsPerKilogram,49.61999999999999,NA
Nolte_2020,NFB,NFB_ungrazed_landward,20,22,0.548704397,0.08430305567,7.661,0.6827,becquerelsPerKilogram,NA,75.9,6.084,becquerelsPerKilogram,26.215,1.538,becquerelsPerKilogram,49.685,NA
Nolte_2020,NFB,NFB_ungrazed_landward,22,24,0.518825636,0.1066830269,11.18,0.8481,becquerelsPerKilogram,NA,83.86,6.597,becquerelsPerKilogram,23.88,1.501,becquerelsPerKilogram,59.980000000000004,NA
Nolte_2020,NFB,NFB_ungrazed_landward,24,26,0.539532487,0.10221679,12.51,0.837,becquerelsPerKilogram,NA,73.03,6.08,becquerelsPerKilogram,23.23,1.458,becquerelsPerKilogram,49.8,NA
Nolte_2020,NFB,NFB_ungrazed_landward,26,28,0.58812916,0.06901252019,11.09,8.031,becquerelsPerKilogram,NA,64.45,5.399,becquerelsPerKilogram,28.15,1.6085,becquerelsPerKilogram,36.300000000000004,NA
Nolte_2020,NFB,NFB_ungrazed_landward,28,30,0.713090667,0.03009306089,3.829,0.4358,becquerelsPerKilogram,NA,29.18,3.16,becquerelsPerKilogram,23.244999999999997,1.2845,becquerelsPerKilogram,5.935000000000002,NA
Nolte_2020,NFB,NFB_ungrazed_landward,30,32,0.660847209,0.04772651287,4.398,0.5294,becquerelsPerKilogram,NA,44.01,4.149,becquerelsPerKilogram,20.275,1.3765,becquerelsPerKilogram,23.735,NA
Nolte_2020,NFB,NFB_ungrazed_landward,32,34,0.577194327,0.09290529267,16.14,0.9411,becquerelsPerKilogram,NA,71.4,5.969,becquerelsPerKilogram,26.02,1.5350000000000001,becquerelsPerKilogram,45.38000000000001,NA
Nolte_2020,NFB,NFB_ungrazed_landward,34,36,0.56641874,0.1004471388,19.54,1.107,becquerelsPerKilogram,NA,75.98,6.254,becquerelsPerKilogram,24.33,1.5125,becquerelsPerKilogram,51.650000000000006,NA
Nolte_2020,NFB,NFB_ungrazed_landward,36,38,0.565271673,0.09691133965000001,22.32,1.515,becquerelsPerKilogram,NA,74.78,7.29,becquerelsPerKilogram,24.115000000000002,1.883,becquerelsPerKilogram,50.665,NA
Nolte_2020,NFB,NFB_ungrazed_landward,2,4,0.488197328,0.09869201371000001,6.302,0.6312,becquerelsPerKilogram,NA,81.42,6.561,becquerelsPerKilogram,23.465,1.4855,becquerelsPerKilogram,57.955,NA
Nolte_2020,NFB,NFB_ungrazed_landward,38,40,0.56565631,0.09159093946,29.56,1.95,becquerelsPerKilogram,NA,80.66,8.225,becquerelsPerKilogram,26.71,2.1740000000000004,becquerelsPerKilogram,53.949999999999996,NA
Nolte_2020,NFB,NFB_ungrazed_landward,40,42,0.558443175,0.09949157611000001,30.67,1.992,becquerelsPerKilogram,NA,78.61,11.55,becquerelsPerKilogram,25.9,2.847,becquerelsPerKilogram,52.71,NA
Nolte_2020,NFB,NFB_ungrazed_landward,42,44,0.521859083,0.11262844109999999,31.13,1.939,becquerelsPerKilogram,NA,76.33,11.97,becquerelsPerKilogram,23.71,2.7795,becquerelsPerKilogram,52.62,NA
Nolte_2020,NFB,NFB_ungrazed_landward,44,46,0.521889456,0.1128991405,31.2,2.035,becquerelsPerKilogram,NA,79.4,12.38,becquerelsPerKilogram,26.865,2.899,becquerelsPerKilogram,52.53500000000001,NA
Nolte_2020,NFB,NFB_ungrazed_landward,46,48,0.497404277,0.1189335279,37.64,2.215,becquerelsPerKilogram,NA,72.2,12.43,becquerelsPerKilogram,26.025,2.88,becquerelsPerKilogram,46.175000000000004,NA
Nolte_2020,NFB,NFB_ungrazed_landward,48,50,0.495156663,0.11967369480000001,41.13,1.936,becquerelsPerKilogram,NA,83.41,10.93,becquerelsPerKilogram,25.335,2.4225,becquerelsPerKilogram,58.074999999999996,NA
Nolte_2020,NFB,NFB_ungrazed_landward,50,52,0.507333908,0.1049503624,55.16,2.287,becquerelsPerKilogram,TRUE,78.19,10.76,becquerelsPerKilogram,26.14,2.5385,becquerelsPerKilogram,52.05,24
Nolte_2020,NFB,NFB_ungrazed_landward,52,54,0.494558982,0.1051334425,52.91,2.526,becquerelsPerKilogram,NA,96.55,13.09,becquerelsPerKilogram,26.165,2.9560000000000004,becquerelsPerKilogram,70.38499999999999,NA
Nolte_2020,NFB,NFB_ungrazed_landward,54,56,0.495154015,0.1075520574,41.8,2.388,becquerelsPerKilogram,NA,90.34,13.33,becquerelsPerKilogram,24.355,3.012,becquerelsPerKilogram,65.985,NA
Nolte_2020,NFB,NFB_ungrazed_landward,56,58,0.509635581,0.1107950765,30.02,2.063,becquerelsPerKilogram,NA,73.7,12.22,becquerelsPerKilogram,24.78,2.8535,becquerelsPerKilogram,48.92,NA
Nolte_2020,NFB,NFB_ungrazed_landward,4,6,0.470175894,0.1252087656,6.722,0.6726,becquerelsPerKilogram,NA,82.78,6.424,becquerelsPerKilogram,24.075,1.4675,becquerelsPerKilogram,58.705,NA
Nolte_2020,NFB,NFB_ungrazed_landward,58,60,0.516093958,0.10775234040000001,22.22,1.923,becquerelsPerKilogram,NA,70.07,12.79,becquerelsPerKilogram,26.045,2.9995000000000003,becquerelsPerKilogram,44.02499999999999,NA
Nolte_2020,NFB,NFB_ungrazed_landward,60,62,0.530701699,0.10205139349999999,17.9,1.247,becquerelsPerKilogram,NA,74.26,9.187,becquerelsPerKilogram,26.355,2.106,becquerelsPerKilogram,47.905,NA
Nolte_2020,NFB,NFB_ungrazed_landward,0,64,0.519532416,0.09938733833,17.85,1.407,becquerelsPerKilogram,NA,66.34,9.998,becquerelsPerKilogram,26.69,2.3215,becquerelsPerKilogram,39.650000000000006,NA
Nolte_2020,NFB,NFB_ungrazed_landward,6,8,0.503970001,0.11866427140000001,7.761,0.7129,becquerelsPerKilogram,NA,97.13,7.241,becquerelsPerKilogram,22.479999999999997,1.4635,becquerelsPerKilogram,74.65,NA
Nolte_2020,NFB,NFB_ungrazed_seaward,10,10,0.454416349,0.1136133225,4.71,0.5677,becquerelsPerKilogram,NA,63.73,6.859,becquerelsPerKilogram,21.075,1.316,becquerelsPerKilogram,42.655,NA
Nolte_2020,NFB,NFB_ungrazed_seaward,12,12,0.498702917,0.101872463,3.947,0.4842,becquerelsPerKilogram,NA,60.97,6.139,becquerelsPerKilogram,20.814999999999998,1.1855,becquerelsPerKilogram,40.155,NA
